1.000000,0.000000,30.422792,0.221402,0.000000,0.784553,0.984000,0.002933,151.821012,0.189013,0.000000,1.077300,1.000000,0.000000,111.160010,0.135445,0.044061,0.295381,0.981000,0.004844,449.324268,0.146760,0.036505,0.405682,1.000000,0.000000,23.900876,0.401886,0.000000,9.741596,1.000000,0.000000,35.004022,0.335084,0.000000,1.792263
1.000000,0.000000,42.292642,0.275749,0.000000,1.138202,0.984000,0.004022,133.956039,0.168211,0.000000,49.033558,1.000000,0.150400,140.608137,0.068336,0.182794,0.475248,0.986000,0.258467,143.337458,0.116845,0.283741,0.128158,1.000000,0.081489,23.114106,0.332564,0.000000,4.305658,1.000000,0.045622,48.137674,0.355520,0.199367,102.630217
0.998000,0.000022,44.484607,0.283627,0.000000,1.012694,0.983000,0.001356,135.298657,0.189702,0.000000,0.845855,1.000000,0.225533,99.566252,0.075931,0.161458,0.249942,0.978000,0.102489,138.356703,0.119107,0.105191,0.112285,1.000000,0.085689,23.981713,0.387582,0.022763,4.909211,1.000000,0.103200,28.619999,0.367821,0.115806,1.055414
1.000000,0.000000,48.987405,0.310646,0.000000,8.606271,0.988000,0.003800,131.792780,0.148589,0.000000,91.421158,1.000000,0.000000,134.731814,0.112213,0.054612,0.419723,0.987000,0.029200,296.678576,0.204726,0.061074,0.321894,1.000000,0.052867,27.719096,0.467432,0.000000,42.136077,1.000000,0.024644,58.639663,0.729691,0.000000,9.954235
1.000000,0.000000,43.665360,0.233214,0.000000,53.266751,0.985000,0.000089,142.891636,0.207957,0.000000,1.402826,1.000000,0.000000,128.957558,0.131273,0.038447,0.396314,0.986000,0.024689,337.453946,0.220001,0.040256,0.374393,1.000000,0.041044,38.793446,0.731044,0.000000,68.618554,1.000000,0.027289,43.081216,0.514739,0.040423,39.180653
1.000000,0.000000,49.684629,0.291630,0.000000,1.605826,0.988000,0.049356,129.168620,0.180373,0.000000,74.645368,1.000000,0.215889,128.462702,0.137952,0.165631,0.374957,0.986000,0.417800,127.636086,0.067299,0.401602,0.090298,1.000000,0.069289,23.961966,0.375631,0.038859,8.473134,1.000000,0.094133,25.285351,0.297756,0.079985,18.759889
0.998000,0.003644,51.018894,0.250890,0.000000,373.334295,0.985000,0.214156,53.202262,0.123214,0.288903,405.582517,1.000000,0.000000,0.000000,0.012203,0.421917,0.000000,0.969000,0.261111,73.852797,0.098789,0.313899,0.044810,1.000000,0.039311,28.708430,0.591472,0.000000,46.514577,1.000000,0.347556,9.578643,0.192998,2.490275,30.689425
0.998000,0.001022,17.390830,0.098911,0.000000,0.358533,0.982000,0.561689,61.147682,0.073321,0.415346,0.330038,1.000000,0.354422,0.000000,0.001461,0.733502,0.000000,0.977000,0.460889,69.063814,0.027318,0.451003,0.042469,1.000000,0.040111,35.115868,0.672188,0.000000,81.337284,1.000000,0.218044,17.599973,0.272348,1.707553,9.449632
1.000000,0.000000,45.032561,0.204213,0.000000,59.446928,0.986000,0.000044,74.049214,0.143950,0.000000,143.626912,1.000000,0.135356,138.143596,0.162038,0.156319,0.452480,0.986000,0.251778,147.081260,0.151582,0.223183,0.131472,1.000000,0.081133,62.076616,1.114770,0.000000,129.342041,1.000000,0.039689,41.346728,0.398973,0.213384,214.842995
1.000000,0.000000,45.185063,0.299712,0.000000,1.280521,0.983000,0.000022,137.630029,0.215758,0.000000,12.520298,1.000000,0.000000,107.772567,0.048904,0.087278,0.278760,0.971000,0.045511,116.776317,0.141752,0.038308,0.089759,1.000000,0.000000,19.731792,0.377066,0.000000,6.746720,1.000000,0.000000,27.614498,0.335669,0.011460,72.580114
0.999000,0.000111,64.951788,0.288852,0.000000,479.642550,0.961000,0.002556,70.469785,0.092323,0.000000,662.811659,1.000000,0.000000,0.000000,0.056176,0.421917,0.000000,0.959000,0.104044,71.535054,0.033312,0.295260,0.041404,1.000000,0.162200,31.284230,0.524945,0.122016,36.261725,1.000000,0.050867,72.906082,0.706949,0.244327,478.832320
1.000000,0.000000,35.920517,0.212620,0.000000,1.064070,0.987000,0.000222,110.724095,0.120303,0.000000,0.917068,1.000000,0.000000,137.343428,0.107432,0.055931,0.449544,0.978000,0.069822,144.764200,0.055140,0.222383,0.124711,1.000000,0.035933,25.104054,0.433066,0.000000,23.257983,0.999000,0.043467,56.739252,0.671218,0.203224,4.518803
1.000000,0.000000,43.388665,0.239908,0.000000,1.056811,0.985000,0.004578,130.357254,0.178254,0.000000,0.869676,1.000000,0.000000,112.251984,0.056410,0.090318,0.317719,0.987000,0.053222,250.001852,0.182050,0.091301,0.233282,1.000000,0.097333,14.298150,0.270892,0.000000,3.225801,1.000000,0.044467,36.103033,0.349152,0.155481,2.035208
0.999000,0.000000,71.514587,0.382591,0.000000,1.389608,0.987000,0.010622,63.003427,0.130017,0.000000,0.334130,1.000000,0.359533,0.000000,0.109423,0.453031,0.000000,0.958000,0.198689,60.375317,0.099675,0.217177,0.032876,1.000000,0.142489,42.947430,0.772632,0.000000,8.473814,1.000000,0.043067,70.414809,0.519229,0.177639,192.356904
1.000000,0.000000,33.212961,0.196540,0.000000,0.995640,0.992000,0.000667,114.568402,0.176109,0.000000,0.987854,1.000000,0.000000,116.771218,0.144962,0.043141,0.331350,0.971000,0.014267,153.541601,0.117934,0.007140,0.129300,1.000000,0.037311,34.252918,0.567996,0.000000,21.338392,1.000000,0.032356,46.008910,0.532845,0.000000,3.523792
1.000000,0.000000,29.859637,0.146375,0.000000,0.752410,0.986000,0.001200,135.711466,0.187456,0.000000,28.906219,1.000000,0.149022,121.930012,0.061086,0.182997,0.359210,0.986000,0.153356,206.675591,0.102107,0.275234,0.193275,1.000000,0.103022,19.041293,0.337984,0.000000,5.925606,1.000000,0.029889,39.989168,0.349454,0.155462,20.490146
0.998000,0.000000,13.951528,0.144098,0.060073,0.272361,0.990000,0.038933,164.050056,0.225340,0.000000,1.184814,1.000000,0.000000,128.711027,0.084759,0.073269,0.370643,0.978000,0.017067,198.523747,0.117290,0.024136,0.160023,1.000000,0.000000,41.855269,0.761353,0.000000,16.490609,1.000000,0.000000,34.968313,0.392371,0.030216,1.168146
1.000000,0.000000,27.810032,0.203734,0.000000,28.491368,0.986000,0.003422,178.181145,0.180023,0.000000,112.310862,1.000000,0.000000,128.669227,0.131075,0.042730,0.392600,0.986000,0.032356,322.130532,0.203477,0.063732,0.337974,1.000000,0.061311,22.033831,0.429679,0.000000,7.131912,1.000000,0.032867,33.958560,0.388753,0.053609,16.199509
1.000000,0.000000,70.246052,0.375046,0.000000,2.084067,0.986000,0.001556,110.152724,0.104007,0.031775,16.014506,1.000000,0.143422,117.613812,0.123412,0.172643,0.344468,0.986000,0.509422,139.830342,0.110516,0.368735,0.119110,1.000000,0.046844,21.706732,0.398166,0.000000,25.310576,1.000000,0.048422,32.156004,0.385664,0.145938,3.473988
1.000000,0.000000,0.344236,0.004920,0.000000,0.010403,0.995000,0.004356,192.971670,0.208849,0.000000,1.753311,1.000000,0.000000,134.176086,0.159970,0.041072,0.426413,0.987000,0.029356,333.429903,0.214385,0.074125,0.331925,1.000000,0.037222,14.912584,0.277706,0.000000,16.433733,0.999000,0.041044,71.982335,0.885168,0.188110,5.234818
0.995000,0.008978,1.090281,0.011785,0.060299,0.022253,0.968000,0.155244,6.078377,0.097562,0.333815,0.032435,1.000000,0.000000,0.000000,0.029245,0.421917,0.000000,0.958000,0.319844,48.869683,0.109034,0.478222,0.021634,1.000000,0.161356,48.286204,0.910975,0.000000,9.376215,1.000000,0.255533,43.956438,0.499150,1.127342,1.056929
1.000000,0.000000,47.650169,0.199537,0.000000,1.023544,0.995000,0.001489,153.644508,0.130367,0.147543,0.908177,1.000000,0.000000,123.542713,0.197351,0.056789,0.361823,0.986000,0.023844,480.515558,0.151930,0.186668,0.475907,1.000000,0.000000,9.157615,0.170338,0.000000,0.752726,1.000000,0.000000,46.779205,0.341303,0.256972,44.687571
0.999000,0.000000,29.806120,0.181666,0.000000,89.362381,0.957000,0.033244,57.873833,0.116605,0.017019,338.008751,1.000000,0.000000,0.000000,0.102272,0.421917,0.000000,0.930000,0.052044,68.392814,0.102194,0.049307,0.042252,1.000000,0.000000,27.654095,0.592065,0.000000,50.603202,1.000000,0.000000,23.032505,0.344092,2.273310,107.087308
0.999000,0.000022,58.296651,0.266305,0.000000,1.516941,0.976000,0.009800,166.307147,0.224774,0.000000,1.191487,1.000000,0.000000,114.445727,0.125353,0.046991,0.315235,0.973000,0.003156,262.404221,0.122035,0.000000,0.203482,1.000000,0.083333,15.905418,0.340585,0.000000,5.774642,0.995000,0.073956,36.540373,0.374458,0.134973,1.247139
1.000000,0.000000,37.469202,0.261644,0.000000,39.031090,0.992000,0.011067,140.197139,0.162946,0.000000,143.233196,1.000000,0.000000,112.331934,0.092686,0.059900,0.298160,0.978000,0.094444,142.248114,0.111429,0.103289,0.107900,1.000000,0.035267,26.051655,0.514265,0.000000,41.223173,1.000000,0.060844,46.759536,0.553129,0.094021,93.281992
1.000000,0.000000,50.811227,0.273508,0.110642,1.415141,0.995000,0.003111,136.114501,0.194759,0.050979,68.946967,1.000000,0.137467,146.621176,0.253601,0.101448,0.511422,0.980000,0.194311,138.695860,0.140655,0.154009,0.106395,1.000000,0.081778,14.801245,0.263943,0.002065,2.473720,1.000000,0.032844,32.306334,0.367164,0.105671,2.837231
1.000000,0.000000,44.591089,0.197614,0.000000,47.800747,0.988000,0.001644,133.728832,0.114631,0.027388,158.320392,1.000000,0.000000,120.062877,0.133551,0.042876,0.355233,0.986000,0.021133,278.302119,0.197953,0.027007,0.263927,1.000000,0.027111,39.140291,0.701404,0.000000,60.139251,1.000000,0.034333,66.310961,0.774843,0.045833,339.726654
1.000000,0.000000,42.681206,0.267588,0.000000,1.239976,0.993000,0.012511,143.263767,0.217241,0.000000,22.081747,1.000000,0.000000,144.442466,0.126162,0.052574,0.493793,0.986000,0.023356,282.956469,0.180560,0.039851,0.276020,1.000000,0.065400,17.167644,0.337285,0.000000,5.466488,0.999000,0.030422,71.808101,0.788354,0.034535,219.241704
1.000000,0.000000,83.927067,0.400796,0.000000,2.012677,0.987000,0.028578,103.283782,0.167451,0.000000,46.881687,1.000000,0.000000,112.988421,0.123894,0.031182,0.309472,0.962000,0.097578,73.758626,0.092842,0.081203,0.049517,1.000000,0.000000,10.252170,0.199661,0.000000,2.396785,1.000000,0.000000,31.879783,0.319112,0.072585,24.208397
1.000000,0.000000,55.191688,0.271970,0.000000,1.651465,0.992000,0.000422,140.950334,0.213955,0.000000,97.468544,1.000000,0.132644,127.847082,0.088816,0.161364,0.388448,0.988000,0.177644,220.841475,0.174661,0.172979,0.203493,1.000000,0.053000,14.056201,0.265707,0.000000,5.962775,1.000000,0.032622,31.695339,0.365638,0.063397,42.295179
1.000000,0.060267,44.282798,0.263116,0.024969,4.928864,0.986000,0.001867,73.271655,0.118661,0.128160,48.429653,1.000000,0.359533,0.000000,0.176079,1.012972,0.000000,0.973000,0.398733,71.322337,0.099948,0.425919,0.034968,1.000000,0.066800,34.999607,0.601718,0.096935,19.028087,1.000000,0.082222,67.367134,0.782568,0.821277,7.118345
0.999000,0.000000,51.768000,0.339418,0.000000,0.983516,0.923000,0.014556,45.331153,0.080386,0.003879,0.220908,1.000000,0.000000,0.000000,0.096169,0.421917,0.000000,0.911000,0.025111,74.454897,0.048933,0.064369,0.043873,1.000000,0.000000,9.521048,0.241688,0.258861,1.626246,1.000000,0.000000,5.924174,0.089065,6.088301,0.117831
1.000000,0.000000,47.532973,0.312815,0.000000,12.752816,0.986000,0.003956,142.581568,0.173271,0.000000,112.125990,1.000000,0.148444,115.381312,0.148813,0.147542,0.331650,0.972000,0.100489,104.165289,0.137984,0.075047,0.076917,1.000000,0.068267,12.807421,0.224592,0.035579,2.986901,1.000000,0.057889,29.285934,0.336183,0.069114,88.831137
0.999000,0.000000,50.415710,0.287349,0.000000,0.933674,0.955000,0.001400,73.103178,0.093093,0.000000,0.371437,1.000000,0.000000,0.000000,0.017786,0.421917,0.000000,0.954000,0.118711,65.116386,0.117883,0.078857,0.032013,1.000000,0.230600,11.022779,0.170995,0.053224,1.382397,1.000000,0.081178,69.982264,0.510095,0.124070,80.329529
